idCliente;fechaAlta;fechaNacimiento;genero;nombre;apellido;email;direccion;ciudad;referencia;provincia;fechaBaja;estado
22469;4-9-2020;14/6/97;femenino;Hortensia;Martinez;hortensia.martinez@gmail.com;Avenida Corrientes 3150;Balvanera;Referencia: la entrada de la cerrada es por calle Lopez Mateos casi esq con naranjo, en la entrada dela privada reja color blanco Entre: Nemesio Garcia Naranjo y Vicente villada;Capital Federal;;
22470;4-9-2020;8/7/96;masculino;Juan Pablo;Brizuela;juan_pablo.brizuela@gmail.com;Avenida Avellaneda 2548;Flores;4 C  Entre: Bolivia y Artigas;Capital Federal;;
22471;4-9-2020;19/2/61;femenino;Guadalupe;Pagano;guadalupe.pagano@gmail.com;Bacacay 5217;Villa Luro;Referencia: Casa 2 piso blanca;Capital Federal;;
22472;5-9-2020;26/3/65;femenino;Kiara;Aranda;kiara.aranda@gmail.com;DEL CARMEN 1907;Cañuelas;38 Referencia: Porton verde limon, malla Frente al kinder Angel del Campo;Buenos Aires;;
22473;5-9-2020;18/7/33;masculino;Esteban;Alonso;esteban.alonso@gmail.com;Quintana 2950;Virreyes;Entre: Sarratea y Lugones;Buenos Aires;;
22474;5-9-2020;2/6/73;femenino;Amara;Mamani;amara.mamani@gmail.com;azcuenaga 1571;Recoleta;0 Referencia: del panteon todo derecho para arriba Entre: cuauhtemoc y juan jose torres landa;Capital Federal;;
22475;5-9-2020;18/10/48;masculino;Miguel Enrique;Morris;miguel_enrique.morris@gmail.com;Remedios 2668;floresta;Referencia: Justo En La Entrada A Pueblo Viejo Atras C. Caland Entre: Calandrias y Garzas;Capital Federal;;
22476;5-9-2020;30/7/40;femenino;Mina;Alvarado;mina.alvarado@gmail.com;Pasaje Ricardo Ibazeta 268;Salta;;Salta;;
22477;5-9-2020;28/5/43;masculino;Andres;Sarmiento;andres.sarmiento@gmail.com;los guayacanes 180;Salta;;Salta;;
22478;5-9-2020;18/2/00;masculino;Horacio;Hall;horacio.hall@gmail.com;Misiones 3352;Misiones;;Misiones;;
22479;6-9-2020;27/7/49;femenino;Valentina;Condori;valentina.condori@gmail.com;Monserrat 386;Trelew;b Referencia: b Entre: calle Lago de Texcoco y Paseo General Vicente Guerrero;Chubut;;
22480;6-9-2020;21/10/91;femenino;Veronica;Zuñiga;veronica.zuñiga@gmail.com;Ferrari 280;Villa Crespo;90a Referencia: 90a Entre: 27 y 29;Capital Federal;;
22481;6-9-2020;22/6/83;femenino;Lourdes;Marino;lourdes.marino@gmail.com;Peña 3183;Recoleta;5 C Referencia: 5 C. Reciben Lourdes o Martin Cangini Entre: coronel Diaz y billinghurst;Capital Federal;;
22482;7-9-2020;11/12/72;femenino;Luna;Alarcon;luna.alarcon@gmail.com;Rosetti 4024;Olivos;Referencia: Mecanico De motos. Llegar y preguntar apellido o fecha de nacimiento, por favor . Entre: Hacienda Bonita y Tenca;Buenos Aires;;
22483;7-9-2020;3/8/78;femenino;Isabella;Martinez;isabella.martinez@gmail.com;Cramer 2591;Merlo;Referencia: Porton Negro  Entre:;Buenos Aires;;
22484;7-9-2020;22/7/69;masculino;Xander;Riquelme;xander.riquelme@gmail.com;Avenida belgrano sur 3278;Santiago del Estero;Referencia: hay un sawan verde y al lado se encuentran unos locales y enfrente un billar Entre: Lerdo de tejada y Avenida el nevado;Santiago del Estero;;
22485;7-9-2020;12/12/64;masculino;Daniel;Espindola;daniel.espindola@gmail.com;Nazarre 3255;Villa del Parque;;Capital Federal;;
22486;9-9-2020;21/4/71;femenino;Melina;Juarez;melina.juarez@gmail.com;Soldi 265;Bariloche;Entre: esquina Sivori;Rio Negro;;
22487;9-9-2020;15/6/57;femenino;Marina;Choque;marina.choque@gmail.com;De Los Ombues 209;Palermo;Referencia: Consultorio Dental Entre: Ejercito Mexicano y Privada de la Naval;Capital Federal;;
22488;10-9-2020;1/6/80;masculino;Kevin;Del Valle;kevin.del_valle@gmail.com;Severo del Castillo 2177;kilometro 11 B Las Cortaderas;Referencia: Atras Del Instituto Cabañas Entre: Dionisio Rodriguez y Josefa Or;Mendoza;;
22489;10-9-2020;20/7/66;masculino;Lucas;Mendez;lucas.mendez@gmail.com;carlos quiroga 23;La Rioja;Local 3 Referencia: Taller Electrico Entre: Manuel Carpio Y Diaz Miron;La Rioja;;
22490;10-9-2020;24/12/41;masculino;Emanuele;Chura;emanuele.chura@gmail.com;Varela 2100;Flores;Casa;Capital Federal;;
22491;10-9-2020;3/2/74;femenino;Nicoletta;Llanos;nicoletta.llanos@gmail.com;Sarmiento 1453;Villaguay;;Entre Rios;;
22492;11-9-2020;18/6/54;femenino;Anais;Quinteros;anais.quinteros@gmail.com;Calle doctor Walter y madre Teresa Michel. Barrio vista alegre SN;Misiones;;Misiones;;
22493;11-9-2020;18/11/64;masculino;Esteban;Torres;esteban.torres@gmail.com;Clorinda y la paz 480;Misiones;;Misiones;;
22494;12-9-2020;16/1/63;masculino;Marcos;Herrera;marcos.herrera@gmail.com;Av maestro y Paysandu SN;Corrientes;12 Referencia: 12 Entre: Corona y Av Pdte Cardenas;Corrientes;;
22495;12-9-2020;27/9/85;femenino;Leilani;Rios;leilani.rios@gmail.com;las calandrias el zorzal SN;Misiones;2 departamento 5;Misiones;;
22496;13-9-2020;21/5/55;femenino;Livia;Lucero;livia.lucero@gmail.com;av san martin 3460;Florida;"Referencia: Fraccionamiento Con Acceso Restringido.
Debes Llamarme Para Poderte Dar Acceso: 3411030472 Entre: Boulevard del Raquet y Al otro lado de Bambino's pizza";Buenos Aires;;
22497;13-9-2020;26/11/81;femenino;Aparecida;Fontana;aparecida.fontana@gmail.com;B 4;Villa Devoto;;Capital Federal;;
22498;13-9-2020;5/6/85;masculino;Nicola;Zabala;nicola.zabala@gmail.com;Lavalle 2048;Salta;;Salta;;
22499;16-9-2020;13/1/60;femenino;Eavan;Zelaya;eavan.zelaya@gmail.com;san martin 345;CIUDADELA;;Buenos Aires;;
22500;16-9-2020;22/11/41;femenino;Everly;Peralta;everly.peralta@gmail.com;530 SN;La Plata;;Buenos Aires;;
22501;16-9-2020;27/3/63;masculino;Valentin;Galvez;valentin.galvez@gmail.com;INDEPENDENCIA SN;Santiago del Estero;;Santiago del Estero;;
22502;18-9-2020;12/8/87;femenino;Nalani;Paniagua;nalani.paniagua@gmail.com;ALTE G BROWN 1638;Don Torcuato;;Buenos Aires;;
22503;19-9-2020;16/8/00;femenino;Eloisa;Villalba;eloisa.villalba@gmail.com;Santiago del estero 126;Congreso;Referencia: Of 103;Capital Federal;;
22504;19-9-2020;1/10/96;femenino;Talia;Reynoso;talia.reynoso@gmail.com;ARSENIO SALAZAR 1231;Santiago del Estero;Referencia: porton cafe, en construccion;Santiago del Estero;;
22505;19-9-2020;4/8/54;masculino;Matteo;Gamarra;matteo.gamarra@gmail.com;Cacheuta 3419;Cordoba;Entre: Lazaro Langer y Brandan;Cordoba;;
22506;20-9-2020;11/7/90;masculino;Rafael;Diaz;rafael.diaz@gmail.com;B Parque Urbano I Mz 84 C 13 SN;Formosa;Mz 84 C 13 Referencia: Casa Con Rejas Grises Y Cortinas Verdes Entre: Pacifico Scozzina Y Pasaje;Formosa;;
22507;20-9-2020;2/9/40;masculino;Claude;Palma;claude.palma@gmail.com;Soldado de la Independencia 440;Las Cañitas;Referencia: Hay 3 perros huskis en el patio;Capital Federal;;
22508;20-9-2020;28/2/79;masculino;Nicolas;Herrera;nicolas.herrera@gmail.com;Brandsen 130;Santiago del Estero;102 Referencia: 102;Santiago del Estero;;
22509;20-9-2020;18/5/64;femenino;Milena;Rojas;milena.rojas@gmail.com;Mitre 216;Bahia Blanca;Referencia: Cerca de plaza;Buenos Aires;;
22510;21-9-2020;14/9/63;masculino;Alberto;De Santis;alberto.de_santis@gmail.com;Pasaje Dornelles 481;Misiones;;Misiones;;
22511;23-9-2020;21/3/54;femenino;Milani;Caruso;milani.caruso@gmail.com;Belgrano 1342;Reconquista;;Santa Fe;;
22512;23-9-2020;7/6/96;femenino;Lourdes;Flores;lourdes.flores@gmail.com;Don Orione 1635;San Miguel de Tucuman;Referencia: Porton Negro, Jardinera Pequeña Frente A Puerta, A Dos Casas De Una Antena Telefonica;Tucuman;;
22513;23-9-2020;10/4/56;femenino;Eleni;Aguilar;eleni.aguilar@gmail.com;Villegas Teran 871;Catamarca;Entre: Juan Quiroga Y Nieva Y Castilla;Catamarca;;
22514;24-9-2020;26/6/74;femenino;Eloisa;Peralta;eloisa.peralta@gmail.com;Saint Germain 217;Santiago del Estero;Referencia: Poblacion San Lorenzo, los loros con Sotomayor casa con rejas negras con dos entradas de auto.;Santiago del Estero;;
22515;24-9-2020;7/2/98;femenino;Abril;Huayta;abril.huayta@gmail.com;domingo erbieta 793;rio gallegos;Referencia: Horario Comercial  Lunes A Viernes   9 A 19:00 Hs;Santa Cruz;;
22516;24-9-2020;20/4/60;masculino;Bruno;Cordoba;bruno.cordoba@gmail.com;misiones 530;Villa Carlos Paz;Referencia: casa de 2 pisos anaranjada y de porton negro Entre: misiones y jujuy;Cordoba;;
22517;24-9-2020;28/10/39;masculino;Lucas;Sanabria;lucas.sanabria@gmail.com;Dr. Zavalla 6616;Santa Fe;;Santa Fe;;
22518;24-9-2020;13/7/71;femenino;Adara;Galeano;adara.galeano@gmail.com;entre rios norte 3758;San Francisco;;Cordoba;;
22519;25-9-2020;3/7/85;femenino;Chiara;Montanari;chiara.montanari@gmail.com;Rio saladillo 5564;Santiago del Estero;Referencia: color de la casa crema con cafe . a 7 casas de la esquina con pelicano Entre: pelicano y milano;Santiago del Estero;;
22520;25-9-2020;13/9/45;femenino;Alejandra;D'Amato;alejandra.d'amato@gmail.com;castelli SN;Avellaneda;;Buenos Aires;;
22521;25-9-2020;28/12/93;masculino;Miguel Antonio;Santillan;miguel_antonio.santillan@gmail.com;general Urquiza 2148;Parque Patricios;1a Referencia: entregar en porteria sino hay nadie, sino en supermercado chino al lado;Capital Federal;;
22522;25-9-2020;17/8/60;femenino;Amabel;Contreras;amabel.contreras@gmail.com;san lorenzo 3228;Santiago del Estero;;Santiago del Estero;;
22523;25-9-2020;18/1/85;femenino;Romina;Scott;romina.scott@gmail.com;El prado eco Village 306;Salta;;Salta;;
22524;26-9-2020;5/5/95;masculino;Julio;Santillan;julio.santillan@gmail.com;Apostol San Pablo 1726;La Rioja;Referencia: OFICINA 403 EDIFICIO MONSERRATE 79;La Rioja;;
22525;26-9-2020;29/9/02;masculino;Quirino;Reyes;quirino.reyes@gmail.com;San Lorenzo 1302;Concordia;Local Referencia: Local Entre: Lacarra y Fernandez;Entre Rios;;
22526;27-9-2020;8/1/39;masculino;Fernando;Sanchez;fernando.sanchez@gmail.com;Ceretti 2969;Ciudad Autonoma de Buenos Aires;Referencia: Bodegas Yucatan Junto Al Oxxo, de 9 am a 6pm;Capital Federal;;
22527;27-9-2020;19/10/88;masculino;Tommaso;Conti;tommaso.conti@gmail.com;Carrizal De Abajo 33;Carrizal De Abajo;;Catamarca;;
22528;27-9-2020;21/3/93;masculino;Alberto;Poma;alberto.poma@gmail.com;gaacon SN;CABA;;Capital Federal;;
22529;28-9-2020;28/9/82;masculino;Ivan;Montoya;ivan.montoya@gmail.com;E. Casella Y Ruta 25 Pilar Del Este Bo Los Jazmines SN;Pilar;307 Referencia: Entrar Al Complejo Pilar Del Este, Hasta La Rotonda, Dobla A La Izquierda Y Llego. Entre: Ruta 25;Buenos Aires;;
22530;28-9-2020;21/2/67;femenino;Hannah;Benedetti;hannah.benedetti@gmail.com;garibaldi 248 248;Santiago del Estero;;Santiago del Estero;;
22531;29-9-2020;30/3/45;masculino;Jose Eduardo;Duarte;jose_eduardo.duarte@gmail.com;los Ceibos 160;Salta;Referencia: Casa Blanca Porton Negro Con Dos Palmeras Afuera Entre: 5 Y 6;Salta;;
22532;29-9-2020;5/10/47;masculino;Diego;Molina;diego.molina@gmail.com;Av.España 895;Lujan;Referencia: zaguan  negro  pared negra  justo atras de tienda de rines y llantas;Buenos Aires;;
22533;29-9-2020;16/5/75;femenino;Maribel;Sorrentino;maribel.sorrentino@gmail.com;Cjal. Horacio Julian 463;Moron;Referencia: Pasillo - Dpto. 4- Hay Timbre Funcionando;Buenos Aires;;
22534;29-9-2020;10/9/71;femenino;Sarah;Medina;sarah.medina@gmail.com;Gaucho Rivero 457;Santiago del Estero;;Santiago del Estero;;
22535;29-9-2020;12/5/78;masculino;Cristian;Caruso;cristian.caruso@gmail.com;Parada Leis 4;Misiones;;Misiones;;
22536;30-9-2020;16/1/99;femenino;Noor;Vera;noor.vera@gmail.com;Ponce de leon 149;San Nicolas De Los Arroyos;Referencia: Muro gris. Rejas negras. Casa blanca. Entre: 120 y 126;Buenos Aires;;
22537;30-9-2020;17/5/74;masculino;Pedro;Sanchez;pedro.sanchez@gmail.com;Simon Bolivar 1272;Longchamps;Entre: Lagos y Buenos Aires Entre: Lagos y Buenos Aires;Buenos Aires;;
22538;30-9-2020;1/10/94;femenino;Brenda;Ybarra;brenda.ybarra@gmail.com;Santiago Derqui 3273;Santa Fe;;Santa Fe;;
22539;30-9-2020;3/10/88;femenino;Debora;Marchetti;debora.marchetti@gmail.com;Juan Carlos Davalos 189;Rosario de la Frontera;;Salta;;
22540;2-10-2020;5/7/98;femenino;Amabel;Ayala;amabel.ayala@gmail.com;aaron de anchorena 665;Santiago del Estero;302 Referencia: 302 Entre: enfrente de dos primarias;Santiago del Estero;;
22541;2-10-2020;17/12/49;masculino;Rafael;Guerra;rafael.guerra@gmail.com;Sorrento 780;Rosario;Referencia: Motomania de 9.00 a 13.00 y de 15.30 a 19.00 de Lunes a Viernes - Sabados 9.00 a 13.00 Entre: Warnes y Rondeau;Santa Fe;;
22542;2-10-2020;24/4/58;masculino;Alejandro;Lujan;alejandro.lujan@gmail.com;Av Velez Sarsfield 1159;Villa madero;;Buenos Aires;;
22543;3-10-2020;13/10/99;femenino;Kiara;Delgado;kiara.delgado@gmail.com;AZUCENA VILLAFLOR 559;Puerto Madero;;Capital Federal;;
22544;4-10-2020;20/2/97;masculino;Anibal;Carter;anibal.carter@gmail.com;Arenales 2634;Mar del Plata;"Referencia: contra esquina de tienda ""tortillas de harina pili"" Entre: violeta y verde";Buenos Aires;;
22545;4-10-2020;24/4/67;femenino;Ellie;Perez;ellie.perez@gmail.com;Jose Verdi 243 243;Don Torcuato;casa  Entre: Urquiza y lacroze;Buenos Aires;;
22546;5-10-2020;21/5/56;femenino;Eloise;Contreras;eloise.contreras@gmail.com;dorrego 805;Ezeiza;Entre: Agustin aguirre y uruguay;Buenos Aires;;
22547;5-10-2020;15/7/86;femenino;Maitena;Cardenas;maitena.cardenas@gmail.com;Calle 1151 1853;Ingeniero Allan;Referencia: arbol de sauce en la puerta  porton a dos aguas de madera Entre: 1136a y 1138;Buenos Aires;;
22548;5-10-2020;14/5/59;femenino;Priscila;Flores;priscila.flores@gmail.com;cabo oviedo 5086;Bariloche;Referencia: casa azul;Rio Negro;;
22549;5-10-2020;7/9/73;masculino;Gustavo;Ferretti;gustavo.ferretti@gmail.com;San Martin 391;Santa Maria;;Catamarca;;
22550;5-10-2020;7/3/02;masculino;Ivan;Valdez;ivan.valdez@gmail.com;R.Carcano 1472;Virrey Del Pino;;Buenos Aires;;
22551;6-10-2020;29/12/45;masculino;Bruno;Sanchez;bruno.sanchez@gmail.com;Manuela Pedraza 2956;Saavedra;depto 8 Referencia: Nuñez Entre: Cramer;Capital Federal;;
22552;6-10-2020;25/12/67;masculino;Daniel;Marchetti;daniel.marchetti@gmail.com;San Nicolas 3967;Jose Clemente Paz;Referencia: Favor de realizar la entrega de lunes a viernes de 8:00 a 17:00 hrs Entre: Jaime Nuno y Viaducto Rojo Gomez;Buenos Aires;;
22553;6-10-2020;25/12/99;femenino;Giselle;Escudero;giselle.escudero@gmail.com;Espronceda Y Ayola 2069;LomasdeZamora;;Buenos Aires;;
22554;6-10-2020;20/1/83;masculino;Mario;Rossi;mario.rossi@gmail.com;Peru 1556;Misiones;;San Juan;;
22555;6-10-2020;9/10/55;femenino;Natalia;Rosales;natalia.rosales@gmail.com;Barrio 49 viviendas - Casa cinco 5;Misiones;;Misiones;;
22556;7-10-2020;12/10/60;femenino;Valentina;Nelson;valentina.nelson@gmail.com;Azopardo 7945;Martin Coronado;Referencia: Casa Amarilla 3 Pisos, Fachada Porto Cafe Entre: Insurgentes y Cto. Rafael Martines de la Torre;Buenos Aires;;
22557;7-10-2020;24/9/73;masculino;Luis David;Peña;luis_david.peña@gmail.com;Pedernera 1220;Banfield;;Buenos Aires;;
22558;8-10-2020;15/5/58;femenino;Ernestina;Vazquez;ernestina.vazquez@gmail.com;Francia 114;Santiago del Estero;;Santiago del Estero;;
22559;9-10-2020;6/10/88;masculino;Wilfredo;Colman;wilfredo.colman@gmail.com;psj intermedio barrio 38 viv casa 23 23;Sarmiento;"Referencia: Frente La Escuela E.P.E.P N9.
Kiosco Gimenez Entre: Frente y E.P.E.P N9 - SN";Chubut;;
22560;9-10-2020;18/11/41;femenino;Camila;Lugo;camila.lugo@gmail.com;Los flamencos 1674;Salta;;Salta;;
22561;10-10-2020;14/5/74;masculino;Arthur;Rodriguez;arthur.rodriguez@gmail.com;general paz SN;La Paz;Manzana B casa 12 Referencia: Casa Pegada A Plaza Felix Palorma Entre: Barrio felix dardo palorma;Mendoza;;
22562;10-10-2020;6/9/40;femenino;Alejandra;Giudice;alejandra.giudice@gmail.com;ulrico schmidl 6240;Mataderos;Referencia: local/galpon horario de 9 a 18 hs Entre: Oliden y Murguiondo;Capital Federal;;
22563;11-10-2020;21/7/93;masculino;Alexis;Romano;alexis.romano@gmail.com;Thames 878;villa crespo;casa  Entre: loyola  y aguirre;Capital Federal;;
22564;12-10-2020;23/12/67;masculino;Pablo;Riquelme;pablo.riquelme@gmail.com;Pedro Leon Gallo 1318;Santiago del Estero;;Santiago del Estero;;
22565;12-10-2020;3/7/99;femenino;Ellie;Tobar;ellie.tobar@gmail.com;Jose H. Carol 4;Santiago del Estero;;Santiago del Estero;;
22566;13-10-2020;19/11/84;masculino;Anibal;Toledo;anibal.toledo@gmail.com;Pedro Leon Gallo 1375;Santiago del Estero;Referencia: Llamar antes de la entrega Entre: Avenida de las flores y Cerca de avenida moneda;Santiago del Estero;;
22567;13-10-2020;3/6/78;femenino;Valeria;Pellegrino;valeria.pellegrino@gmail.com;Libertador 6506;Belgrano;;Capital Federal;;
22568;14-10-2020;18/12/46;masculino;Jorge;Guerrero;jorge.guerrero@gmail.com;Leopoldo Lugones 5229;Santiago del Estero;Referencia: Entregar en el negocio llamado farmacia y laboratorio San Carlos en contra esquina del kinder de la patria;Santiago del Estero;;
22569;14-10-2020;30/11/82;femenino;Nora;Ureña;nora.ureña@gmail.com;Milagros de Mailin 1846;Santiago del Estero;;Santiago del Estero;;
22570;14-10-2020;23/7/60;masculino;Mathieu;Ayala;mathieu.ayala@gmail.com;Calle calle Lincol 195;La Tablada;Referencia: entregar a erika rodriguez;Buenos Aires;;
22571;15-10-2020;17/6/55;masculino;Leonardo;Barrera;leonardo.barrera@gmail.com;sin calle SN;Jardines de San Lorenzo;4 1 Referencia: Barrio Privado, Frente La Cienaga. Manzana 4 Lote 1;Salta;;
22572;15-10-2020;23/4/60;femenino;Aaliyah;Amato;aaliyah.amato@gmail.com;peru 836;Santiago del Estero;;Santiago del Estero;;
22573;15-10-2020;10/7/74;femenino;Isabella;Cordero;isabella.cordero@gmail.com;eduardo comesaña 3721;ciudadela;Referencia: reja baja frente a garita policial a 2 cuadras coto ciudadela;Buenos Aires;;
22574;17-10-2020;23/11/34;femenino;Esme;Ferretti;esme.ferretti@gmail.com;Cordoba 584;Salta;Planta Baja Referencia: Planta Baja;Salta;;
22575;17-10-2020;24/9/35;femenino;Malia;Cordero;malia.cordero@gmail.com;Talcahuano 1151;Santiago del Estero;Esquina Burgues Referencia: esquina Burgues;Santiago del Estero;;
22576;17-10-2020;6/1/76;femenino;Laura;Walker;laura.walker@gmail.com;20 De September 0411;La Boca;;Capital Federal;;
22577;18-10-2020;27/2/81;masculino;Rafael;Rodriguez;rafael.rodriguez@gmail.com;Gonzalez Larrosa SN;Cipolletti;30 Referencia: 30;Rio Negro;;
22578;18-10-2020;11/4/03;femenino;Cyra;Flores;cyra.flores@gmail.com;AVENIDA DE LOS LAGOS 100;Tigre;;Buenos Aires;;
22579;18-10-2020;13/8/52;femenino;Fatima;Salinas;fatima.salinas@gmail.com;Adolfo Alsina 1760;Balvanera;2 piso oficina 10 Referencia: sube directamente al 2 10 o llama al 1158452564 Entre: Entre Rios y Solis;Capital Federal;;
22580;18-10-2020;6/10/45;masculino;Antoine;Barrios;antoine.barrios@gmail.com;pedro leon gallo 1351;Santiago del Estero;;Santiago del Estero;;
22581;19-10-2020;21/8/50;femenino;Zola;Rosales;zola.rosales@gmail.com;Colonia 1019 1019;san justo, la matanza;Referencia: Puerta De Madera Crejas Entre: Miguel Cane (esquina);Buenos Aires;;
22582;19-10-2020;2/5/94;masculino;Sebastien;Ramirez;sebastien.ramirez@gmail.com;25 De May 0760;Rafaela;;Santa Fe;;
22583;19-10-2020;25/11/84;femenino;Rafaela;Paredes;rafaela.paredes@gmail.com;Necochea 5529;Santa Fe;;Santa Fe;;
22584;20-10-2020;28/12/94;femenino;Kaiya;Vargas;kaiya.vargas@gmail.com;Bv. Roca 1431;Rafaela;1431;Santa Fe;;
22585;20-10-2020;12/5/94;masculino;Nathan;Rosales;nathan.rosales@gmail.com;De Julio SN;Misiones;;Misiones;;
22586;21-10-2020;10/4/43;femenino;Alice;D'Amico;alice.d'amico@gmail.com;Nuestra Señora Del Carmen 1523;Benavidez;Referencia: Casa Roja , Frente De Chapas  Entre: Nuestra Tierra Y Freire;Buenos Aires;;
22587;21-10-2020;17/7/86;femenino;Mira;Medina;mira.medina@gmail.com;Santiago Pampiglione 4535;San Francisco;Referencia: En Tienda Entre: 141 Pte y 143 Pte;Cordoba;;
22588;21-10-2020;15/5/30;masculino;Bruno;Gonzales;bruno.gonzales@gmail.com;Gral Artigas 669 SN;Ituzaingo;Piso 1 Referencia: Compañia AstraZeneca;Buenos Aires;;
22589;21-10-2020;20/10/88;masculino;Mauro;Cazares;mauro.cazares@gmail.com;Nueva Orleans 1648 1648;Cordoba;;Cordoba;;
22590;21-10-2020;12/8/75;femenino;Elodie;Lopez;elodie.lopez@gmail.com;Calle 5 1381;La Plata;Entre: Entre 60 Y 61;Buenos Aires;;
22591;21-10-2020;4/2/91;masculino;Salvatore;Sanchez;salvatore.sanchez@gmail.com;Benitos Perez Galdos 2437;Lomas de Zamora Fiorito;Entre: Baradero y Figueredo;Buenos Aires;;
22592;21-10-2020;10/5/86;femenino;Natalia;Morris;natalia.morris@gmail.com;Castañeda 2020 Piso 22 01 2020;Caba;22 01 Entre: Juramento y Echeverria;Capital Federal;;
22593;22-10-2020;29/2/48;femenino;Alina;Plata;alina.plata@gmail.com;Alvear 489;Misiones;Referencia: Ladrillo Visto Porton Negro;Misiones;;
22594;22-10-2020;15/3/94;masculino;Victor;Russo;victor.russo@gmail.com;Obispo Boneo 762;Santa Fe;Referencia: es un taller mecanico;Santa Fe;;
22595;22-10-2020;6/1/36;femenino;Annabelle;Ferreira;annabelle.ferreira@gmail.com;Pasaje Pestalozzi 3556;Villa Urquiza;"Referencia: Casa puerta negra golpear
Hay gente hasta las 17:30 Entre: Nunez y Crisologo Larralde";Capital Federal;;
22596;22-10-2020;24/12/80;femenino;Beatriz;Torres;beatriz.torres@gmail.com;Don Bosco 788;Bernal;;Buenos Aires;;
22597;23-10-2020;15/11/98;femenino;Julieta;Molinas;julieta.molinas@gmail.com;Antartida Argentina 636;Moreno;Referencia: La Casa Es Roja, Tiene Un Zaguan gris Y Tiene Como Numero 1202-A. Entre: 14 Sur y 12 Sur;Buenos Aires;;
